0,62,New Mexico,MWC,1-1,7.4
4,63,Colorado St.,MWC,2-0,7.2
0,64,Boise St.,MWC,1-0,7.0
1,65,Penn St.,B10,2-0,6.8
11,66,Butler,BE,3-0,6.6
-4,67,Oklahoma St.,B12,1-1,6.5
0,68,San Francisco,WCC,1-1,6.4
3,69,Pittsburgh,ACC,3-0,6.4
-9,70,West Virginia,B12,1-1,6.4
8,71,Furman,SC,1-0,6.3
-3,72,UCF,B12,1-1,6.2
-2,73,Northwestern,B10,2-0,6.2
0,74,Florida,SEC,1-1,6.1
1,75,Wichita St.,Amer,2-0,5.7
5,76,Davidson,A10,1-1,5.7
-2,77,Stanford,P12,2-0,5.7
-5,78,Mississippi,SEC,2-0,5.5
1,79,Missouri,SEC,2-1,5.5
-2,80,UAB,Amer,1-2,5.5
-11,81,VCU,A10,1-1,5.4
1,82,Wake Forest,ACC,1-1,5.0
9,83,Toledo,MAC,2-0,5.0
0,84,Washington St.,P12,2-0,4.9
1,85,Liberty,CUSA,1-0,4.9
3,86,Akron,MAC,2-0,4.8
-2,87,Drake,MVC,1-0,4.8
-6,88,Arizona St.,P12,1-1,4.8
4,89,Grand Canyon,WAC,2-0,4.7
0,90,Nebraska,B10,3-0,4.5
-4,91,Georgia Tech,ACC,2-0,4.5
7,92,Richmond,A10,2-0,4.5
9,93,Missouri St.,MVC,1-1,4.3
-6,94,South Carolina,SEC,3-0,4.1
5,95,Minnesota,B10,2-0,4.0
-5,96,Utah St.,MWC,0-1,4.0
1,97,Bradley,MVC,2-0,4.0
-4,98,Saint Louis,A10,2-0,3.9
-4,99,Vermont,AE,1-0,3.8
3,100,Yale,Ivy,1-1,3.5
0,101,North Texas,Amer,2-0,3.5
14,102,South Florida,Amer,1-0,3.3
3,103,Santa Clara,WCC,2-0,3.1
-7,104,UNLV,MWC,1-1,3.0
3,105,Ohio,MAC,1-1,3.0
15,106,UMass Lowell,AE,1-0,3.0
-11,107,Vanderbilt,SEC,1-1,2.9
-1,108,Tulane,Amer,2-0,2.9
5,109,Harvard,Ivy,1-0,2.8
7,110,Princeton,Ivy,2-0,2.7
-7,111,St. Bonaventure,A10,1-1,2.7
0,112,Georgia,SEC,2-1,2.5
-3,113,Kent St.,MAC,1-1,2.5
8,114,Massachusetts,A10,2-0,2.4
-10,115,Louisville,ACC,1-1,2.3
4,116,South Alabama,SB,1-0,2.3
-4,117,Loyola Chicago,A10,1-1,2.2
1,118,Georgetown,BE,1-1,2.1
-8,119,Hofstra,CAA,0-1,2.0
-11,120,Notre Dame,ACC,1-1,2.0
-6,121,Murray St.,MVC,1-0,1.9
9,122,James Madison,SB,3-0,1.8
11,123,UNC Wilmington,CAA,1-0,1.8
-1,124,Saint Joseph's,A10,2-0,1.7
-7,125,UNC Greensboro,SC,1-0,1.7
0,126,East Carolina,Amer,1-0,1.5
0,127,George Mason,A10,2-0,1.5
12,128,Southern Illinois,MVC,1-0,1.3
6,129,Delaware,CAA,2-0,1.1
-5,130,Colgate,Pat,1-0,1.1
-1,131,UC Irvine,BW,1-1,1.0
-4,132,Louisiana Tech,CUSA,0-1,1.0
11,133,Duquesne,A10,3-0,1.0
-2,134,Western Kentucky,CUSA,0-1,0.8
18,135,Pepperdine,WCC,2-1,0.8
22,136,Stephen F. Austin,WAC,1-1,0.7
-1,137,Iona,MAAC,1-1,0.6
-5,138,Middle Tennessee,CUSA,2-1,0.6
-2,139,Northern Iowa,MVC,0-1,0.5
-1,140,Marshall,SB,1-1,0.5
1,141,Temple,Amer,2-0,0.4
-4,142,Eastern Kentucky,ASun,0-0,0.4
17,143,Weber St.,BSky,1-0,0.4
10,144,Old Dominion,SB,0-2,0.4
-4,145,Georgia St.,SB,1-1,0.3
-22,146,UC Santa Barbara,BW,0-2,0.3
1,147,Boston College,ACC,2-0,0.3
4,148,Montana,BSky,1-1,0.0
-20,149,South Dakota St.,Sum,0-2,0.0
-7,150,Bryant,AE,0-2,-0.1
18,151,Chattanooga,SC,1-0,-0.3
4,152,Cleveland St.,Horz,1-1,-0.3
-3,153,Charlotte,Amer,1-1,-0.3
10,154,California,P12,2-1,-0.3
-6,155,Long Beach St.,BW,1-1,-0.3
-1,156,Hawaii,BW,0-0,-0.4
-11,157,Belmont,MVC,1-1,-0.4
16,158,George Washington,A10,2-0,-0.4
-14,159,Oral Roberts,Sum,0-2,-0.4
-13,160,Charleston,CAA,1-1,-0.5
-10,161,Fresno St.,MWC,0-1,-0.6
0,162,Abilene Christian,WAC,1-1,-0.7
2,163,Oakland,Horz,0-2,-0.7
-3,164,Loyola Marymount,WCC,0-1,-0.8
-8,165,Florida Gulf Coast,ASun,0-2,-0.8
2,166,Longwood,BSth,0-1,-1.0
40,167,UTEP,CUSA,1-0,-1.0
-5,168,Drexel,CAA,1-1,-1.0
3,169,Radford,BSth,1-1,-1.1
-11,170,DePaul,BE,0-2,-1.2
-1,171,Texas St.,SB,1-1,-1.3
8,172,Louisiana,SB,1-1,-1.5
8,173,Cornell,Ivy,2-0,-1.5
3,174,Towson,CAA,2-1,-1.5
-4,175,Northern Kentucky,Horz,0-2,-1.5
2,176,Seattle,WAC,2-0,-1.6
-10,177,Southern Miss,SB,0-1,-1.8
-3,178,Fordham,A10,1-1,-1.8
-3,179,Winthrop,BSth,0-2,-1.9
7,180,Rhode Island,A10,2-0,-2.0
-15,181,New Mexico St.,CUSA,0-2,-2.1
18,182,Penn,Ivy,2-1,-2.1
0,183,Northeastern,CAA,1-1,-2.2
-11,184,UNC Asheville,BSth,0-2,-2.2
3,185,Pacific,WCC,1-1,-2.2
-2,186,Oregon St.,P12,1-0,-2.4
9,187,Utah Valley,WAC,1-0,-2.4
2,188,Western Carolina,SC,2-0,-2.5
0,189,Brown,Ivy,0-2,-2.6
9,190,Cal Baptist,WAC,1-0,-2.6
6,191,Gardner Webb,BSth,0-2,-2.7
0,192,Norfolk St.,MEAC,1-0,-2.7
-14,193,Wright St.,Horz,0-1,-2.7
-1,194,Sam Houston St.,CUSA,1-2,-2.8
28,195,McNeese St.,Slnd,1-0,-2.8
-11,196,Rice,Amer,0-1,-2.8
-15,197,Samford,SC,0-2,-2.9
0,198,Coastal Carolina,SB,0-0,-2.9
13,199,Saint Peter's,MAAC,1-1,-3.1
-14,200,Appalachian St.,SB,0-1,-3.1
-7,201,Wofford,SC,1-0,-3.1
2,202,Wyoming,MWC,1-0,-3.1
-8,203,North Dakota St.,Sum,1-1,-3.1
5,204,San Diego,WCC,1-1,-3.1
-2,205,Illinois St.,MVC,0-1,-3.2
4,206,Illinois Chicago,MVC,1-1,-3.2
8,207,Marist,MAAC,2-0,-3.2
18,208,South Dakota,Sum,1-0,-3.3
-18,209,Cal St. Fullerton,BW,0-1,-3.3
-9,210,UC Davis,BW,1-1,-3.3
5,211,Portland St.,BSky,2-0,-3.3
6,212,Ball St.,MAC,1-0,-3.5
-8,213,Mercer,SC,1-0,-3.5
-8,214,Indiana St.,MVC,0-1,-3.6
2,215,Tulsa,Amer,2-0,-3.6
-14,216,Morehead St.,OVC,0-2,-3.7
8,217,La Salle,A10,2-0,-3.8
-5,218,Southern Utah,WAC,0-1,-3.9
0,219,Tennessee St.,OVC,0-0,-4.0
1,220,Montana St.,BSky,0-1,-4.0
-1,221,Howard,MEAC,1-2,-4.0
-14,222,Buffalo,MAC,0-2,-4.2
11,223,Bowling Green,MAC,2-0,-4.3
-2,224,Eastern Washington,BSky,0-3,-4.4
10,225,Nicholls St.,Slnd,1-1,-4.4
-2,226,Jacksonville St.,CUSA,0-1,-4.5
3,227,Northern Illinois,MAC,1-1,-4.5
5,228,Canisius,MAAC,1-1,-4.5
7,229,Portland,WCC,2-0,-4.5
-19,230,Quinnipiac,MAAC,1-1,-4.7
16,231,San Jose St.,MWC,1-1,-4.8
5,232,Utah Tech,WAC,1-1,-4.9
16,233,William & Mary,CAA,1-1,-4.9
27,234,Purdue Fort Wayne,Horz,2-0,-4.9
11,235,Milwaukee,Horz,0-1,-4.9
15,236,UT Arlington,WAC,1-0,-4.9
-10,237,Arkansas St.,SB,0-2,-5.0
3,238,Tarleton St.,WAC,1-1,-5.0
-25,239,Detroit Mercy,Horz,0-2,-5.0
-8,240,Troy,SB,0-2,-5.1
-12,241,Lipscomb,ASun,0-2,-5.1
2,242,Mount St. Mary's,MAAC,1-1,-5.1
15,243,Monmouth,CAA,1-1,-5.1
-16,244,Youngstown St.,Horz,0-2,-5.2
5,245,Wagner,NEC,0-1,-5.2
-1,246,St. Thomas,Sum,1-1,-5.4
-9,247,Bellarmine,ASun,0-2,-5.5
4,248,Northern Colorado,BSky,0-0,-5.5
7,249,Campbell,CAA,1-1,-5.5
-8,250,Niagara,MAAC,0-2,-5.5
2,251,Rider,MAAC,0-2,-5.6
-9,252,Navy,Pat,0-2,-5.6
10,253,UC San Diego,BW,2-0,-5.6
5,254,UMBC,AE,0-2,-5.6
0,255,Little Rock,OVC,1-1,-5.7
4,256,Lehigh,Pat,0-3,-5.7
-18,257,Fairfield,MAAC,0-2,-5.7
-18,258,UC Riverside,BW,0-2,-5.7
5,259,Sacred Heart,NEC,0-1,-5.8
-6,260,Tennessee Tech,OVC,0-2,-5.8
-13,261,Texas Southern,SWAC,0-2,-6.0
-31,262,Stony Brook,CAA,0-2,-6.0
10,263,FIU,CUSA,0-3,-6.0
2,264,Stetson,ASun,0-2,-6.1
4,265,Robert Morris,Horz,0-2,-6.2
1,266,Loyola MD,Pat,1-1,-6.2
1,267,UMKC,Sum,0-0,-6.3
2,268,New Hampshire,AE,0-1,-6.3
-4,269,Boston University,Pat,0-2,-6.4
-8,270,Queens,ASun,0-2,-6.5
3,271,Air Force,MWC,1-2,-6.6
8,272,North Alabama,ASun,1-0,-6.7
4,273,Merrimack,NEC,1-1,-6.9
7,274,High Point,BSth,0-1,-6.9
-18,275,East Tennessee St.,SC,0-2,-7.1
6,276,Sacramento St.,BSky,0-2,-7.3
-2,277,Kennesaw St.,ASun,0-1,-7.3
0,278,Tennessee Martin,OVC,0-1,-7.3
-7,279,Cal St. Bakersfield,BW,1-2,-7.4
-4,280,Georgia Southern,SB,0-2,-7.4
4,281,Presbyterian,BSth,2-0,-7.4
-3,282,Binghamton,AE,0-2,-7.4
4,283,New Orleans,Slnd,0-0,-7.5
5,284,Southeastern Louisiana,Slnd,0-1,-7.6
3,285,Hampton,CAA,0-2,-7.6
15,286,American,Pat,1-2,-7.6
-1,287,SIU Edwardsville,OVC,0-2,-7.7
-4,288,Eastern Michigan,MAC,1-1,-7.8
17,289,Holy Cross,Pat,1-0,-7.9
-7,290,Grambling St.,SWAC,0-1,-8.0
-20,291,North Florida,ASun,1-1,-8.2
0,292,Army,Pat,0-3,-8.2
1,293,Jacksonville,ASun,0-1,-8.3
-4,294,Jackson St.,SWAC,0-3,-8.3
10,295,Denver,Sum,1-1,-8.4
3,296,UTSA,Amer,1-1,-8.5
-4,297,Miami OH,MAC,0-2,-8.5
0,298,Lafayette,Pat,0-3,-8.5
-3,299,Southern,SWAC,1-2,-8.6
7,300,Manhattan,MAAC,1-1,-8.7
-1,301,North Carolina Central,MEAC,0-2,-8.7
0,302,The Citadel,SC,0-3,-8.7
5,303,Fairleigh Dickinson,NEC,1-1,-8.8
0,304,USC Upstate,BSth,0-2,-8.9
-8,305,Southeast Missouri St.,OVC,0-2,-9.0
-15,306,Dartmouth,Ivy,0-2,-9.0
-12,307,Le Moyne,NEC,0-2,-9.0
-5,308,Louisiana Monroe,SB,1-1,-9.0
4,309,Cal St. Northridge,BW,1-1,-9.0
1,310,North Dakota,Sum,1-1,-9.2
1,311,Prairie View A&M,SWAC,0-2,-9.2
-2,312,Southern Indiana,OVC,0-3,-9.2
2,313,Western Michigan,MAC,0-2,-9.3
2,314,Texas A&M Corpus Chris,Slnd,0-1,-9.3
6,315,Nebraska Omaha,Sum,0-2,-9.5
-7,316,Austin Peay,ASun,0-1,-9.5
0,317,Albany,AE,1-1,-9.6
2,318,Bucknell,Pat,1-2,-9.8
-1,319,Elon,CAA,1-2,-9.8
6,320,Evansville,MVC,1-0,-9.8
2,321,Columbia,Ivy,0-2,-9.9
0,322,Maine,AE,0-2,-10.1
-4,323,Alcorn St.,SWAC,0-1,-10.1
-10,324,Siena,MAAC,0-2,-10.1
5,325,Lamar,Slnd,0-1,-10.4
1,326,Central Connecticut,NEC,0-2,-10.4
-2,327,Texas A&M Commerce,Slnd,0-4,-10.4
-4,328,UT Rio Grande Valley,WAC,0-1,-10.8
5,329,VMI,SC,0-2,-11.0
2,330,Idaho St.,BSky,0-2,-11.3
-2,331,Stonehill,NEC,1-2,-11.5
-1,332,Western Illinois,OVC,0-2,-11.5
-5,333,Northern Arizona,BSky,0-2,-11.7
-1,334,Charleston Southern,BSth,0-1,-11.8
2,335,Alabama St.,SWAC,0-2,-11.8
7,336,IUPUI,Horz,1-0,-12.0
-1,337,Central Michigan,MAC,0-3,-12.0
-3,338,Valparaiso,MVC,0-1,-12.5
-1,339,Central Arkansas,ASun,0-2,-12.7
1,340,Bethune Cookman,SWAC,0-1,-12.8
7,341,Chicago St.,ind,1-2,-13.1
5,342,Eastern Illinois,OVC,0-2,-13.2
3,343,Saint Francis,NEC,0-3,-13.3
5,344,Cal Poly,BW,0-2,-13.6
5,345,Maryland Eastern Shore,MEAC,0-1,-13.7
-1,346,Florida A&M,SWAC,0-2,-13.7
-3,347,NJIT,AE,0-2,-13.7
-6,348,Northwestern St.,Slnd,0-2,-13.9
2,349,Alabama A&M,SWAC,0-1,-13.9
-10,350,LIU,NEC,0-2,-13.9
5,351,Arkansas Pine Bluff,SWAC,1-1,-13.9
1,352,Idaho,BSky,0-2,-14.0
1,353,Incarnate Word,Slnd,0-2,-14.1
-15,354,Morgan St.,MEAC,0-1,-14.3
-3,355,North Carolina A&T,CAA,0-2,-14.5
5,356,South Carolina St.,MEAC,1-1,-14.8
0,357,Coppin St.,MEAC,0-3,-15.3
-3,358,Lindenwood,OVC,0-2,-15.4
0,359,Delaware St.,MEAC,0-2,-16.0
-2,360,Green Bay,Horz,0-1,-16.6
-1,361,Houston Christian,Slnd,0-1,-17.7
0,362,Mississippi Valley St.,SWAC,0-2,-19.3
