0,107,UNC Greensboro,SC,2-1,3.2
-12,108,Santa Clara,WCC,4-0,3.1
0,109,Vanderbilt,SEC,3-1,2.9
0,110,St. Bonaventure,A10,2-2,2.8
1,111,UNC Wilmington,CAA,1-0,2.7
1,112,UC Irvine,BW,2-1,2.7
-7,113,Harvard,Ivy,3-1,2.5
0,114,Louisville,ACC,2-1,2.5
0,115,Georgia,SEC,2-2,2.4
0,116,Saint Joseph's,A10,3-1,2.1
0,117,Hawaii,BW,1-0,2.1
0,118,Massachusetts,A10,2-1,2.0
0,119,Notre Dame,ACC,2-2,2.0
0,120,Georgetown,BE,2-2,1.8
0,121,James Madison,SB,4-0,1.8
0,122,Western Kentucky,CUSA,1-1,1.7
0,123,George Mason,A10,3-0,1.6
0,124,UMass Lowell,AE,2-1,1.6
1,125,Murray St.,MVC,1-1,1.3
1,126,Louisiana Tech,CUSA,1-1,1.3
-2,127,Loyola Chicago,A10,2-2,1.2
0,128,Hofstra,CAA,0-2,1.2
0,129,Long Beach St.,BW,2-2,1.1
0,130,Duquesne,A10,4-1,1.1
1,131,Boston College,ACC,4-0,1.1
-1,132,Stephen F. Austin,WAC,1-1,1.0
8,133,Colgate,Pat,2-2,0.9
-1,134,Middle Tennessee,CUSA,2-1,0.8
-1,135,Delaware,CAA,3-0,0.8
-1,136,Southern Illinois,MVC,2-0,0.6
-1,137,Charlotte,Amer,2-1,0.6
-1,138,Marshall,SB,1-1,0.6
-1,139,Iona,MAAC,1-1,0.6
0,140,Loyola Marymount,WCC,1-1,0.5
1,141,Northern Iowa,MVC,0-1,0.4
1,142,Old Dominion,SB,0-2,0.4
2,143,South Florida,Amer,1-1,0.2
2,144,Pepperdine,WCC,2-2,0.2
2,145,Oakland,Horz,1-2,0.1
26,146,Bryant,AE,1-3,0.1
2,147,Oral Roberts,Sum,0-3,0.1
2,148,Fresno St.,MWC,1-1,0.0
3,149,East Carolina,Amer,1-1,-0.1
-2,150,Winthrop,BSth,2-2,-0.2
-7,151,George Washington,A10,4-0,-0.2
11,152,Weber St.,BSky,2-1,-0.3
0,153,DePaul,BE,1-3,-0.3
-15,154,Temple,Amer,3-1,-0.4
0,155,Drexel,CAA,2-2,-0.5
0,156,UC Santa Barbara,BW,0-2,-0.5
0,157,Indiana St.,MVC,1-1,-0.5
0,158,Georgia St.,SB,1-2,-0.5
0,159,South Dakota St.,Sum,0-2,-0.6
0,160,Wright St.,Horz,0-3,-0.7
0,161,California,P12,2-2,-0.7
0,162,Chattanooga,SC,2-0,-0.8
-9,163,Longwood,BSth,2-1,-0.8
0,164,Charleston,CAA,1-3,-0.9
-14,165,Cleveland St.,Horz,2-2,-0.9
-1,166,Fordham,A10,2-1,-0.9
-1,167,Montana,BSky,1-2,-1.0
-1,168,Belmont,MVC,1-2,-1.1
1,169,Louisiana,SB,1-1,-1.3
1,170,Towson,CAA,2-3,-1.4
2,171,Abilene Christian,WAC,2-2,-1.4
5,172,Cornell,Ivy,2-1,-1.7
5,173,South Alabama,SB,2-2,-1.8
6,174,UTEP,CUSA,2-0,-1.8
-6,175,Rhode Island,A10,3-1,-1.8
5,176,Northern Kentucky,Horz,0-2,-1.8
-9,177,Florida Gulf Coast,ASun,0-4,-1.9
4,178,Radford,BSth,1-3,-2.0
11,179,Seattle,WAC,2-2,-2.0
24,180,New Mexico St.,CUSA,1-2,-2.1
2,181,Rice,Amer,0-2,-2.2
2,182,UC Davis,BW,2-1,-2.3
2,183,Southern Miss,SB,0-1,-2.4
3,184,Illinois Chicago,MVC,2-1,-2.5
-6,185,Western Carolina,SC,3-0,-2.5
-12,186,Oregon St.,P12,2-1,-2.5
1,187,Texas St.,SB,2-2,-2.5
1,188,Sam Houston St.,CUSA,1-3,-2.5
2,189,Samford,SC,1-2,-2.5
7,190,Lipscomb,ASun,2-2,-2.6
1,191,Eastern Kentucky,ASun,0-1,-2.6
1,192,Wofford,SC,1-1,-2.6
2,193,Tulsa,Amer,3-0,-2.7
-18,194,Penn,Ivy,2-2,-2.8
-9,195,Gardner Webb,BSth,1-3,-2.8
0,196,Wyoming,MWC,2-1,-2.8
1,197,UNC Asheville,BSth,0-2,-3.0
1,198,North Dakota St.,Sum,2-2,-3.0
3,199,Coastal Carolina,SB,0-2,-3.1
0,200,Portland St.,BSky,4-0,-3.1
2,201,San Diego,WCC,2-1,-3.1
3,202,Montana St.,BSky,1-1,-3.2
3,203,Appalachian St.,SB,0-2,-3.3
3,204,Northeastern,CAA,1-2,-3.3
4,205,Tennessee St.,OVC,1-1,-3.5
4,206,Saint Peter's,MAAC,1-2,-3.5
4,207,Morehead St.,OVC,1-3,-3.5
4,208,Illinois St.,MVC,1-1,-3.5
-1,209,Cal Baptist,WAC,2-1,-3.5
-35,210,McNeese St.,Slnd,1-1,-3.7
5,211,Southern Utah,WAC,0-2,-3.8
5,212,Brown,Ivy,0-3,-3.9
2,213,Northern Illinois,MAC,3-1,-4.0
5,214,Arkansas St.,SB,1-3,-4.0
-1,215,Howard,MEAC,2-3,-4.0
20,216,San Jose St.,MWC,2-2,-4.1
3,217,Utah Valley,WAC,1-1,-4.1
4,218,Detroit Mercy,Horz,0-4,-4.1
2,219,UT Arlington,WAC,1-1,-4.1
3,220,Quinnipiac,MAAC,2-1,-4.1
-8,221,La Salle,A10,4-0,-4.2
2,222,Bellarmine,ASun,1-3,-4.3
3,223,Mercer,SC,1-2,-4.4
6,224,Pacific,WCC,2-2,-4.4
0,225,Jacksonville St.,CUSA,0-3,-4.4
13,226,UC San Diego,BW,3-0,-4.5
2,227,Cal St. Fullerton,BW,0-2,-4.6
3,228,Purdue Fort Wayne,Horz,4-0,-4.7
3,229,Youngstown St.,Horz,1-2,-4.8
3,230,Buffalo,MAC,0-2,-4.8
3,231,Canisius,MAAC,1-2,-4.9
-38,232,Marist,MAAC,2-1,-5.0
17,233,Sacred Heart,NEC,2-2,-5.1
3,234,Eastern Washington,BSky,0-4,-5.2
3,235,Troy,SB,0-2,-5.2
-18,236,Norfolk St.,MEAC,1-2,-5.3
4,237,Utah Tech,WAC,1-2,-5.3
-3,238,Mount St. Mary's,MAAC,1-2,-5.3
3,239,Campbell,CAA,1-2,-5.3
4,240,UMBC,AE,1-2,-5.3
4,241,Boston University,Pat,1-3,-5.4
29,242,Binghamton,AE,2-2,-5.5
3,243,Nicholls St.,Slnd,2-3,-5.5
3,244,Robert Morris,Horz,0-3,-5.6
-18,245,New Hampshire,AE,1-2,-5.6
2,246,Tennessee Martin,OVC,1-1,-5.6
2,247,Lehigh,Pat,0-3,-5.7
18,248,Queens,ASun,2-2,-5.7
7,249,St. Thomas,Sum,1-3,-5.8
2,250,UC Riverside,BW,0-3,-5.8
-8,251,Portland,WCC,2-2,-5.9
-1,252,Little Rock,OVC,1-2,-5.9
1,253,Tarleton St.,WAC,1-2,-5.9
1,254,Air Force,MWC,3-2,-6.0
-15,255,South Dakota,Sum,2-2,-6.0
22,256,New Orleans,Slnd,0-1,-6.0
0,257,FIU,CUSA,1-3,-6.1
0,258,Milwaukee,Horz,0-2,-6.1
0,259,East Tennessee St.,SC,1-2,-6.2
0,260,William & Mary,CAA,1-3,-6.2
3,261,Fairfield,MAAC,0-4,-6.2
-1,262,Rider,MAAC,0-3,-6.3
-1,263,Niagara,MAAC,0-3,-6.3
-1,264,Stetson,ASun,0-2,-6.4
0,265,Wagner,NEC,0-3,-6.4
8,266,Northern Colorado,BSky,0-2,-6.4
1,267,Texas Southern,SWAC,0-4,-6.4
-40,268,Monmouth,CAA,1-2,-6.4
-2,269,Bowling Green,MAC,2-2,-6.5
-69,270,Ball St.,MAC,1-1,-6.5
-2,271,Stony Brook,CAA,0-3,-6.6
-19,272,Navy,Pat,0-3,-6.6
-1,273,SIU Edwardsville,OVC,2-2,-7.0
-1,274,Miami OH,MAC,1-2,-7.1
9,275,Evansville,MVC,3-0,-7.1
-1,276,High Point,BSth,0-2,-7.1
-1,277,Merrimack,NEC,1-2,-7.2
-1,278,American,Pat,2-2,-7.3
-9,279,Loyola MD,Pat,1-3,-7.4
-1,280,Cal St. Bakersfield,BW,1-2,-7.6
-1,281,North Alabama,ASun,2-1,-7.6
-1,282,Kennesaw St.,ASun,0-1,-7.8
-1,283,Tennessee Tech,OVC,0-3,-7.9
-1,284,USC Upstate,BSth,1-3,-8.0
0,285,Texas A&M Corpus Chris,Slnd,0-2,-8.1
29,286,Eastern Michigan,MAC,2-2,-8.1
27,287,Hampton,CAA,1-3,-8.2
-1,288,Prairie View A&M,SWAC,1-2,-8.2
9,289,North Florida,ASun,3-2,-8.2
-2,290,Denver,Sum,2-3,-8.3
-2,291,Georgia Southern,SB,0-3,-8.4
-2,292,Western Michigan,MAC,0-3,-8.4
10,293,North Carolina Central,MEAC,0-3,-8.4
-8,294,Presbyterian,BSth,4-1,-8.5
-4,295,Manhattan,MAAC,1-1,-8.5
-4,296,Fairleigh Dickinson,NEC,2-1,-8.5
-4,297,Cal St. Northridge,BW,2-1,-8.6
-3,298,The Citadel,SC,0-3,-8.6
-3,299,Army,Pat,0-4,-8.6
-3,300,UMKC,Sum,0-2,-8.6
20,301,Columbia,Ivy,1-2,-8.8
10,302,Elon,CAA,3-2,-8.8
-4,303,Sacramento St.,BSky,0-3,-8.8
-4,304,UTSA,Amer,1-3,-8.9
-4,305,Lafayette,Pat,0-3,-8.9
-4,306,Austin Peay,ASun,0-2,-8.9
-13,307,Maine,AE,2-3,-9.0
5,308,Southern Indiana,OVC,0-4,-9.0
-5,309,Le Moyne,NEC,0-3,-9.0
-5,310,Southern,SWAC,1-3,-9.0
-5,311,Louisiana Monroe,SB,1-2,-9.0
-5,312,Alcorn St.,SWAC,0-3,-9.1
-5,313,Grambling St.,SWAC,0-2,-9.1
-5,314,Jackson St.,SWAC,0-5,-9.3
-5,315,Jacksonville,ASun,1-2,-9.3
-5,316,North Dakota,Sum,1-1,-9.3
-1,317,Nebraska Omaha,Sum,1-3,-9.5
17,318,Southeastern Louisiana,Slnd,0-3,-9.8
-2,319,Texas A&M Commerce,Slnd,1-4,-9.8
-2,320,Albany,AE,1-2,-9.8
5,321,Northern Arizona,BSky,2-3,-9.8
-3,322,Bucknell,Pat,1-4,-9.9
-1,323,Dartmouth,Ivy,0-2,-10.0
-4,324,Lamar,Slnd,1-2,-10.1
-2,325,UT Rio Grande Valley,WAC,0-3,-10.2
-2,326,Southeast Missouri St.,OVC,0-3,-10.3
-2,327,Central Connecticut,NEC,0-2,-10.3
-1,328,Western Illinois,OVC,1-2,-10.8
0,329,Central Michigan,MAC,1-3,-10.9
0,330,Alabama St.,SWAC,0-3,-11.1
0,331,Valparaiso,MVC,1-2,-11.3
0,332,Idaho St.,BSky,0-2,-11.3
-5,333,VMI,SC,0-4,-11.4
-1,334,Siena,MAAC,0-2,-11.4
1,335,Central Arkansas,ASun,0-3,-11.7
-2,336,Holy Cross,Pat,1-3,-11.9
0,337,Stonehill,NEC,1-4,-12.6
0,338,Charleston Southern,BSth,0-2,-12.6
12,339,Incarnate Word,Slnd,1-2,-12.7
-1,340,Eastern Illinois,OVC,1-3,-12.9
11,341,Maryland Eastern Shore,MEAC,1-2,-12.9
-1,342,Bethune Cookman,SWAC,0-1,-13.0
-3,343,Cal Poly,BW,1-3,-13.1
-2,344,LIU,NEC,0-3,-13.2
-1,345,Morgan St.,MEAC,0-3,-13.3
-3,346,Chicago St.,ind,1-4,-13.4
-2,347,Florida A&M,SWAC,0-3,-13.6
0,348,Northwestern St.,Slnd,0-5,-13.7
-3,349,Saint Francis,NEC,0-4,-13.8
-1,350,NJIT,AE,0-3,-14.0
-1,351,Idaho,BSky,0-2,-14.2
2,352,North Carolina A&T,CAA,0-3,-14.5
2,353,Lindenwood,OVC,1-3,-14.6
-1,354,Alabama A&M,SWAC,0-2,-14.8
1,355,Delaware St.,MEAC,1-3,-14.9
1,356,South Carolina St.,MEAC,1-2,-15.0
-10,357,Arkansas Pine Bluff,SWAC,1-2,-15.3
0,358,IUPUI,Horz,1-3,-15.4
0,359,Coppin St.,MEAC,0-6,-15.6
0,360,Green Bay,Horz,0-2,-15.9
0,361,Houston Christian,Slnd,0-2,-16.7
0,362,Mississippi Valley St.,SWAC,0-4,-18.7
